Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,PRE - ORDER DELIVERY (product.metafields.custom.pre_order_delivery),Pyramid Description (product.metafields.custom.pyramid_description),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Low stock threshold (product.metafields.sam.lowstockthreshold),Color (product.metafields.shopify.color-pattern),Dispenser type (product.metafields.shopify.dispenser-type),Fragrance (product.metafields.shopify.fragrance),Incense type (product.metafields.shopify.incense-type),Material (product.metafields.shopify.material),Occasion (product.metafields.shopify.occasion),Olfactory family (product.metafields.shopify.olfactory-family),Product form (product.metafields.shopify.product-form),Scent (product.metafields.shopify.scent),Season (product.metafields.shopify.season),Target gender (product.metafields.shopify.target-gender),Usage type (product.metafields.shopify.usage-type),EasifyBoxBuilderUrl (product.metafields._easifyboxbuilder.url),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United Arab Emirates,Price / United Arab Emirates,Compare At Price / United Arab Emirates,Included / Bahrain,Price / Bahrain,Compare At Price / Bahrain,Included / KSA,Price / KSA,Compare At Price / KSA,Included / Kuwait,Price / Kuwait,Compare At Price / Kuwait,Included / NORTH AFRICA,Price / NORTH AFRICA,Compare At Price / NORTH AFRICA,Included / Oman,Price / Oman,Compare At Price / Oman,Included / Qatar,Price / Qatar,Compare At Price / Qatar,Status
bakhoor-taiba-58-g-shop-online-best-price-in-dubai-uae,BAKHOOR TAIBA 58 G,"<p><span>Immerse yourself in the captivating essence of Bukhoor Taiba, a fragrance that embodies beauty, tranquility, and elegance. This exquisite blend of notes creates an enchanting and harmonious aroma that will transform your surroundings into a haven of serenity and allure.</span></p>
<p><span> At the top, the invigorating and refreshing notes of bergamot mingle with the subtle and seductive allure of musk. This combination creates a tantalizing and uplifting experience that awakens the senses and sets the stage for the enchanting journey ahead.</span></p>
<p><span> As the fragrance unfolds, the delicate and romantic essence of rose intertwines with the aromatic and earthy nuances of sage. These middle notes add depth and complexity to the composition, evoking a sense of grace and sophistication that enchants and captivates. </span></p>
<p><span>Finally, at the base, the warm and woody accord of agarwood blends harmoniously with the rich and sensual notes of amber. This combination creates a lingering and seductive aura that envelops you in a sense of comfort and luxury.</span></p>
<p><span> Bukhoor Taiba is more than just a fragrance; it is an experience that transports you to a place of tranquility and beauty. Let the captivating scent of Bukhoor Taiba fill your space, creating a serene and inviting ambiance that soothes the soul and elevates the spirit. Indulge in the alluring and captivating aura of Bukhoor Taiba and create an atmosphere of elegance and tranquility in your surroundings. Directions for use: Place a coal on a bukhoor burner and ensure to use a foil underneath to prevent overheating. Place the Bukhoor tablet on the coal to release the captivating fragrance. Keep the burner on elevated surfaces, away from flames, direct heat, and sunlight. Remember to store it out of reach of children for safety.</span></p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,BAKHOOR,"Bakhoor, Unisex",true,Size,58 g,,,,,,,,'6291107972817,500.0,shopify,deny,manual,32.00,,true,true,,,,,'6291107972817,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_TAIBA_58_G_-_Khadlaj_Perfumes-1964187.jpg?v=1722408978,1,BAKHOOR TAIBA 58 G - Khadlaj Perfumes,false,Woody & Amber Bakhoor Fragrance - Luxury Home Scent,Woody and amber bakhoor fragrance for a refined home scent. Perfect for creating a luxurious and inviting atmosphere.,,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Bergamot, Musk</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Rose, Sage</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Agarwood, Amber</p>
</div>",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_TAIBA_58_G_-_Khadlaj_Perfumes-1964187.jpg?v=1722408978,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
bakhoor-taiba-58-g-shop-online-best-price-in-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_TAIBA_58_G_-_Khadlaj_Perfumes-1964192.jpg?v=1722408984,2,BAKHOOR TAIBA 58 G - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bakhoor-marah-55-g-shop-online-best-price-in-dubai-uae,BAKHOOR MARAH 55 G,"<p><span>Experience the enchanting allure of Bukhoor Marah, a fragrance that transports you to a world of beauty and elegance. This captivating blend of notes creates a mesmerizing and intoxicating aroma that will infuse your surroundings with a sense of sophistication and luxury. </span></p>
<p><span>At the top, the delicate and romantic essence of rose intertwines with the graceful and powdery notes of iris. This harmonious combination creates a floral symphony that captivates the senses and sets the stage for the captivating journey ahead.</span></p>
<p><span> As the fragrance develops, the earthy and sensual tones of patchouli seamlessly merge with the soft and alluring musk. These middle notes add depth and complexity to the composition, evoking a sense of mystery and intrigue that lingers in the air.</span></p>
<p><span> Finally, at the base, the rich and precious accord of agarwood and sandalwood envelops you in its warm embrace. The deep and woody aroma of agarwood blends harmoniously with the smooth and creamy nuances of sandalwood, creating a lasting impression of elegance and refinement.</span></p>
<p><span> Bukhoor Marah is more than just a fragrance; it is a sensory journey that evokes emotions and creates an unforgettable ambiance. Let this captivating scent fill your space with its alluring presence and indulge in the luxurious and captivating aura created by Bukhoor Marah. Surrender to the allure of this exquisite fragrance and elevate your surroundings to a new level of sophistication and beauty. Directions for use: Place a coal on a bukhoor burner and ensure to use a foil underneath to prevent overheating. Place the Bukhoor tablet on the coal to release the captivating fragrance. Keep the burner on elevated surfaces, away from flames, direct heat, and sunlight. Remember to store it out of reach of children for safety.</span></p>",Khadlaj-perfumes,Home & Garden > Decor > Home Fragrances > Incense,BAKHOOR,"Bakhoor, Unisex",true,Size,55 g,,,,,,,,'6297000645773,500.0,shopify,deny,manual,21.00,,true,true,,,,,'6297000645773,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_MARAH_55_G_-_Khadlaj_Perfumes-1964126.jpg?v=1722408886,1,BAKHOOR MARAH 55 G - Khadlaj Perfumes,false,Bakhoor Floral & Woody Fragrance - Premium Home Aroma,Floral and woody bakhoor fragrance for a premium home ambiance. Long-lasting aroma to elevate your living environment.,3686,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Rose, Iris</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Patchouli, Musk</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Agarwood, Sandalwood</p>
</div>",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_MARAH_55_G_-_Khadlaj_Perfumes-1964126.jpg?v=1722408886,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
bakhoor-marah-55-g-shop-online-best-price-in-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_MARAH_55_G_-_Khadlaj_Perfumes-1964130.jpg?v=1722408892,2,BAKHOOR MARAH 55 G - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bakhoor-bu-khalifa-120-shop-online-best-price-in-dubai-uae,BAKHOOR BU KHALIFA 120 G,"<p><span>Experience the grandeur and opulence of Bukhoor Bu Khalifa, a fragrance that embodies pure luxury and sophistication. This exquisite blend of notes creates an enchanting and captivating aroma that will elevate your home ambiance to new heights.</span></p>
<p><span> At the top, the refreshing and vibrant combination of bergamot, lemon, and musk dances on your senses, leaving a trail of freshness and vitality. These invigorating notes create an uplifting atmosphere, setting the stage for the mesmerizing journey that awaits.</span></p>
<p><span> As the fragrance unfolds, the heart notes of floral, violet, and lily of the valley take center stage, infusing your space with a delicate and enchanting bouquet. The blossoming petals harmonize beautifully, creating a sense of elegance and grace that is both captivating and comforting. </span></p>
<p><span>Finally, at the base, the velvety embrace of vanilla and white musk wraps around you, leaving a warm and lingering trail. The comforting sweetness of vanilla blends seamlessly with the soft and sensual allure of white musk, creating a captivating and inviting aura that lingers in the air.</span></p>
<p><span> Bukhoor Bu Khalifa is more than just a fragrance; it is an embodiment of refined luxury and exquisite craftsmanship. Let this captivating scent weave its magic and transform your home into a sanctuary of elegance and sophistication. Immerse yourself in the essence of opulence and indulge in the extraordinary ambiance created by Bukhoor Bu Khalifa. Directions for use: Place a coal on a bukhoor burner and ensure to use a foil underneath to prevent overheating. Place the Bukhoor tablet on the coal to release the captivating fragrance. Keep the burner on elevated surfaces, away from flames, direct heat, and sunlight. Remember to store it out of reach of children for safety.</span></p>",Khadlaj-perfumes,Home & Garden > Decor > Home Fragrances > Incense,BAKHOOR,"Bakhoor, Unisex",true,Size,120 g,,,,,,,,'6291107973913,500.0,shopify,deny,manual,90.00,,true,true,,,,,'6291107973913,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_BU_KHALIFA_120_G_-_Khadlaj_Perfumes-1964039.jpg?v=1722408751,1,BAKHOOR BU KHALIFA 120 G - Khadlaj Perfumes,false,Buy 120 G Bu Khalifa Bakhoor Online - Khadlaj Perfumes,"Looking for Bakhoor? Khadlaj Perfumes offers BU KHALIFA 120 grams Bakhoor, featuring a vibrant combination of bergamot, lemon & musk that delights your senses.",3686,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Bergamot, Lemon, Musk</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Floral, Violet, Lily of the valley</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Vanilla, White musk</p>
</div>",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_BU_KHALIFA_120_G_-_Khadlaj_Perfumes-1964039.jpg?v=1722408751,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
bakhoor-bu-khalifa-120-shop-online-best-price-in-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_BU_KHALIFA_120_G_-_Khadlaj_Perfumes-1964043.jpg?v=1722408756,2,BAKHOOR BU KHALIFA 120 G - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bakhoor-bait-al-isra-shop-online-best-price-in-dubai-uae,BAKHOOR BAIT AL ISRA 65 G,"<p><span data-mce-fragment=""1"">Bukhoor Bait Al Isra, where luxury and elegance converge to create an enchanting fragrance experience for your home. Immerse yourself in the captivating blend of notes that evoke a sense of opulence and refinement, transforming your space into a sanctuary of tranquility and beauty. </span></p>
<p><span data-mce-fragment=""1"">The top notes of bergamot and rose offer a radiant and uplifting opening, infusing your surroundings with a burst of freshness and floral allure. These delightful scents instantly uplift the ambiance, creating a welcoming and inviting atmosphere that captivates the senses. As the fragrance develops, the middle notes of peony and gardenia add a touch of elegance and sophistication to the composition. The delicate and lush peony blooms harmoniously with the intoxicating scent of gardenia, creating a mesmerizing and serene ambiance that transports you to a garden in full bloom.</span></p>
<p><span data-mce-fragment=""1""> But it is in the base notes that the true allure of Bukhoor Bait Al Isra is revealed. The warm and rich blend of amber, musk, and oud forms a solid foundation that exudes sensuality and depth. The comforting embrace of amber, the captivating allure of musk, and the woody and resinous essence of oud intertwine to create a captivating and enduring base that lingers in the air, enveloping your space with an irresistible aura. </span></p>
<p><span data-mce-fragment=""1"">Elevate your home with the captivating essence of Bukhoor Bait Al Isra. Immerse yourself in its enchanting fragrance and experience a world of timeless beauty and serenity. Let the harmonious blend of scents create an inviting atmosphere, where you can unwind and find solace. Indulge in the essence of luxury and refinement, and let Bukhoor Bait Al Isra transform your living space into a sanctuary of exquisite elegance. Directions for use: Place a coal on a bukhoor burner and ensure to use a foil underneath to prevent overheating. Place the Bukhoor tablet on the coal to release the captivating fragrance. Keep the burner on elevated surfaces, away from flames, direct heat, and sunlight. Remember to store it out of reach of children for safety.</span></p>",Khadlaj-perfumes,Home & Garden > Decor > Home Fragrances > Incense,BAKHOOR,"Bakhoor, Unisex",true,Size,65 g,,,,,,,,'6297000645315,500.0,shopify,deny,manual,21.00,,true,true,,,,,'6297000645315,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_BAIT_AL_ISRA_65_G_-_Khadlaj_Perfumes-1964025.jpg?v=1722408731,1,BAKHOOR BAIT AL ISRA 65 G - Khadlaj Perfumes,false,Luxury Bakhoor Fragrance - Best Home Ambiance Online,"Luxury bakhoor fragrance crafted for a rich and lasting home aroma. Perfect for creating a warm, elegant atmosphere.",3686,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Bergamot, Rose</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Peony, Gardenia</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Amber, Musk, Oud</p>
</div>",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_BAIT_AL_ISRA_65_G_-_Khadlaj_Perfumes-1964025.jpg?v=1722408731,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
bakhoor-bait-al-isra-shop-online-best-price-in-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_BAIT_AL_ISRA_65_G_-_Khadlaj_Perfumes-1964029.jpg?v=1722408736,2,BAKHOOR BAIT AL ISRA 65 G - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bakhoor-bait-al-atheeq-shop-online-best-price-in-dubai-uae,BAKHOOR BAIT AL ATHEEQ 65 G,"<p><span data-mce-fragment=""1"">Bukhoor Bait Al Atheeq, where the enchanting fragrance embraces your home, creating an atmosphere of opulence and allure. Immerse yourself in the captivating blend of notes that evoke a sense of tranquility and elegance, making your space a haven of serenity and sophistication.</span></p>
<p><span data-mce-fragment=""1""> The top notes of bergamot and rose provide a fresh and vibrant opening, infusing your surroundings with a delicate floral aroma that is both uplifting and soothing. These harmonious scents instantly uplift the senses, setting a refined and inviting ambiance. As the fragrance evolves, the middle notes of eucalyptus and amber add a unique twist to the composition. The invigorating scent of eucalyptus blends seamlessly with the warm and resinous allure of amber, creating a captivating and refreshing ambiance that invites you to unwind and relax.</span></p>
<p><span data-mce-fragment=""1""> But it is in the base notes that the true essence of Bukhoor Bait Al Atheeq unfolds. The exquisite blend of agarwood and oakmoss forms a solid foundation that exudes depth and sophistication. The rich and woody notes of agarwood, combined with the earthy and mossy tones of oakmoss, create an alluring and enduring base that lingers in the air, enveloping your space with a sense of warmth and luxury.</span></p>
<p><span data-mce-fragment=""1""> Elevate your home with the captivating essence of Bukhoor Bait Al Atheeq. Immerse yourself in its enchanting fragrance and experience a world of refined beauty and tranquility. Let the harmonious blend of scents create an inviting atmosphere, where you can unwind and find solace. Indulge in the essence of elegance and allure, and let Bukhoor Bait Al Atheeq transform your living space into a sanctuary of timeless sophistication.Directions for use: Place a coal on a bukhoor burner and ensure to use a foil underneath to prevent overheating. Place the Bukhoor tablet on the coal to release the captivating fragrance. Keep the burner on elevated surfaces, away from flames, direct heat, and sunlight. Remember to store it out of reach of children for safety.</span></p>",Khadlaj-perfumes,Home & Garden > Decor > Home Fragrances > Incense,BAKHOOR,"Bakhoor, Unisex",true,Size,65 g,,,,,,,,'6297000645858,500.0,shopify,deny,manual,21.00,,true,true,,,,,'6297000645858,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_BAIT_AL_ATHEEQ_65_G_-_Khadlaj_Perfumes-1964016.jpg?v=1722408721,1,BAKHOOR BAIT AL ATHEEQ 65 G - Khadlaj Perfumes,false,Bakhoor & Oud Fragrance - Premium Home Aroma Online,Bakhoor and oud fragrance for a luxurious home ambiance. Premium quality scents to enhance your living space. Shop online today.,3686,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Bergamot, Rose</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Eucalyptus, Amber</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Agarwood Oakmoss</p>
</div>",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_BAIT_AL_ATHEEQ_65_G_-_Khadlaj_Perfumes-1964016.jpg?v=1722408721,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
bakhoor-bait-al-atheeq-shop-online-best-price-in-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_BAIT_AL_ATHEEQ_65_G_-_Khadlaj_Perfumes-1964021.jpg?v=1722408727,2,BAKHOOR BAIT AL ATHEEQ 65 G - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bakhoor-ateeb-70-g-shop-online-best-price-in-dubai-uae,BAKHOOR ATEEB 70 G,"<p><span>Bukhoor Ateeb, a captivating home fragrance that fills your space with an enchanting and inviting aura. Immerse yourself in the delightful blend of notes that create a warm and comforting ambiance, making your home a sanctuary of relaxation and elegance.</span></p>
<p><span> The top notes of bergamot and vanilla provide a refreshing and uplifting opening, infusing your surroundings with a burst of citrusy brightness and the sweet allure of vanilla. These invigorating scents instantly uplift the atmosphere, creating a joyful and welcoming ambiance that captivates the senses. As the fragrance unfolds, the middle notes of sandalwood and amber add a touch of sophistication and tranquility to the composition. The creamy and woody tones of sandalwood blend harmoniously with the warm and resinous essence of amber, creating a serene and balanced ambiance that invites you to unwind.</span></p>
<p><span> But it is in the base notes that the true allure of Bukhoor Ateeb is revealed. The rich and luxurious agarwood, combined with the earthy and sensual patchouli, forms a solid foundation that exudes depth and elegance. This aromatic blend of base notes adds a sense of grounding and refinement to the fragrance, creating an ambiance that is both captivating and comforting.</span></p>
<p><span> Elevate your home with the captivating essence of Bukhoor Ateeb. Immerse yourself in its enchanting fragrance and experience a world of tranquility and sophistication. Let the harmonious blend of scents create an inviting atmosphere, where you can unwind and find solace. Indulge in the essence of warmth and elegance, and let Bukhoor Ateeb transform your living space into a haven of refined beauty and peacefulness.Directions for use: Place a coal on a bukhoor burner and ensure to use a foil underneath to prevent overheating. Place the Bukhoor tablet on the coal to release the captivating fragrance. Keep the burner on elevated surfaces, away from flames, direct heat, and sunlight. Remember to store it out of reach of children for safety.</span></p>",Khadlaj-perfumes,Home & Garden > Decor > Home Fragrances > Incense,BAKHOOR,"Bakhoor, Unisex",true,Size,70 g,,,,,,,,'6297000645353,500.0,shopify,deny,manual,21.00,,true,true,,,,,'6297000645353,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_ATEEB_70_G_-_Khadlaj_Perfumes-1963996.jpg?v=1722408685,1,BAKHOOR ATEEB 70 G - Khadlaj Perfumes,false,"Musk, Oud, Rose Fragrance | Luxury Perfume And Fragrance Bakhoor","Oriental, oud, and spicy notes of Bakhoor Ateeb create a warm and inviting home ambiance. Buy luxury home fragrance online at best price in UAE.",3686,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Bergamot, Vanilla</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Sandalwood, Amber</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Agarwood, Patchouli</p>
</div>",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_ATEEB_70_G_-_Khadlaj_Perfumes-1963996.jpg?v=1722408685,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
bakhoor-ateeb-70-g-shop-online-best-price-in-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_ATEEB_70_G_-_Khadlaj_Perfumes-1964000.jpg?v=1722408690,2,BAKHOOR ATEEB 70 G - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bakhoor-asdaaf-70-g-shop-online-best-price-in-dubai-uae,BAKHOOR ASDAAF 70 G,"<p><span data-mce-fragment=""1"">Bukhoor Asdaf, a captivating fragrance that enhances the ambiance of your home with its exquisite blend of notes. Immerse yourself in the enticing scent that creates a soothing and inviting atmosphere for your living space.</span></p>
<p><span data-mce-fragment=""1""> The top notes of bergamot and rose provide a fresh and uplifting opening, infusing your surroundings with a delightful burst of floral and citrusy accords. These invigorating scents instantly uplift the senses, setting a vibrant and welcoming ambiance.</span></p>
<p><span data-mce-fragment=""1""> As the fragrance evolves, the middle notes of plumeria and musk add a touch of elegance and serenity to the composition. The delicate and captivating aroma of plumeria harmonizes beautifully with the sensuous musk, creating a captivating and enchanting ambiance. But it is in the base notes that the true allure of Bukhoor Asdaf is revealed. The rich and woody agarwood, combined with the earthy and sophisticated patchouli, forms a solid foundation that exudes warmth and depth. This aromatic blend of base notes adds a sense of grounding and tranquility to the fragrance, creating an ambiance that is both comforting and captivating.</span></p>
<p><span data-mce-fragment=""1""> Elevate your home with the captivating essence of Bukhoor Asdaf. Immerse yourself in its enchanting fragrance and experience a world of relaxation and serenity. Let the harmonious blend of scents create an inviting atmosphere, where you can unwind and find solace. Indulge in the essence of refinement and tranquility, and let Bukhoor Asdaf transform your living space into a haven of luxurious beauty and peacefulness.Directions for use: Place a coal on a bukhoor burner and ensure to use a foil underneath to prevent overheating. Place the Bukhoor tablet on the coal to release the captivating fragrance. Keep the burner on elevated surfaces, away from flames, direct heat, and sunlight. Remember to store it out of reach of children for safety.</span></p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,BAKHOOR,"Bakhoor, Unisex",true,Size,70 g,,,,,,,,'6297000645391,500.0,shopify,deny,manual,21.00,,true,true,,,,,'6297000645391,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_ASDAAF_70_G_-_Khadlaj_Perfumes-1963989.jpg?v=1722408676,1,BAKHOOR ASDAAF 70 G - Khadlaj Perfumes,false,"Woody, Oriental, Amber Fragrance | Best Oud Bakhoor Perfume Online","Woody, amber, and musk notes in Bakhoor Asdaaf deliver a rich oriental luxury home fragrance. Shop premium bakhoor perfumes online in Dubai UAE.",,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Bergamot, Rose</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Plumeria, Musk</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Agarwood, Patchouli</p>
</div>",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_ASDAAF_70_G_-_Khadlaj_Perfumes-1963989.jpg?v=1722408676,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
bakhoor-asdaaf-70-g-shop-online-best-price-in-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_ASDAAF_70_G_-_Khadlaj_Perfumes-1963992.jpg?v=1722408680,2,BAKHOOR ASDAAF 70 G - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
