Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,PRE - ORDER DELIVERY (product.metafields.custom.pre_order_delivery),Pyramid Description (product.metafields.custom.pyramid_description),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Low stock threshold (product.metafields.sam.lowstockthreshold),Color (product.metafields.shopify.color-pattern),Dispenser type (product.metafields.shopify.dispenser-type),Fragrance (product.metafields.shopify.fragrance),Incense type (product.metafields.shopify.incense-type),Material (product.metafields.shopify.material),Occasion (product.metafields.shopify.occasion),Olfactory family (product.metafields.shopify.olfactory-family),Product form (product.metafields.shopify.product-form),Scent (product.metafields.shopify.scent),Season (product.metafields.shopify.season),Target gender (product.metafields.shopify.target-gender),Usage type (product.metafields.shopify.usage-type),EasifyBoxBuilderUrl (product.metafields._easifyboxbuilder.url),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United Arab Emirates,Price / United Arab Emirates,Compare At Price / United Arab Emirates,Included / Bahrain,Price / Bahrain,Compare At Price / Bahrain,Included / KSA,Price / KSA,Compare At Price / KSA,Included / Kuwait,Price / Kuwait,Compare At Price / Kuwait,Included / NORTH AFRICA,Price / NORTH AFRICA,Compare At Price / NORTH AFRICA,Included / Oman,Price / Oman,Compare At Price / Oman,Included / Qatar,Price / Qatar,Compare At Price / Qatar,Status
bakhoor-amaar-shop-online-best-price-in-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BAKHOOR_AMAAR_100_GMS_-_Khadlaj_Perfumes-1963985.jpg?v=1722408671,2,BAKHOOR AMAAR 100 GMS - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barwaaz-3-pcs-gift-set-for-him-her,BARWAAZ 3 PCS GIFT SET FOR HIM & HER,"<p>The BARWAAZ GIFT SET embrace elegance and sophistication with the new and exclusive BARWAAZ GIFT SET from the house of khadlaj.Uniquely designed bespoke gift set with fragrances for him and her.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">The luxurious gift tailored for the elegant and classy, this gift set includes - Barwaaz saddle brown, Miss Premier, Barwaaz sporty red.<br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1"">Barwaaz Sporty Red<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Top Notes: Lemon, Mandarin, Eucalyptus<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Middle Notes: Lavender, Geranium, Aquatic accord<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Base Notes: Dry wood, Patchouli, Amber Musk<br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1"">Barwaaz Saddle Brown<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Top Notes: Citrus, Dry, Woody<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Middle Notes: Lily of the valley, Rosy green, White floral<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Base Notes: Earthy, Rooty, Tonka beans, Vanilla<br data-mce-fragment=""1""><br data-mce-fragment=""1""></p>
<p>Miss Premiere<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Top Notes: Black Currant, Raspberry, White flower<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Middle Notes: Jasmine, Rose,Violet<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Base Notes: Musky, Raspberry, Sandalwood</p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,,,false,Size,Gift Set,,,,,,,,,1000.0,shopify,continue,manual,165.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BARWAAZ_3_PCS_GIFT_SET_FOR_HIM_HER_-_Khadlaj_Perfumes-1964196.jpg?v=1722408990,1,BARWAAZ 3 PCS GIFT SET FOR HIM & HER - Khadlaj Perfumes,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
barwaaz-3-pcs-gift-set-for-him-her,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BARWAAZ_3_PCS_GIFT_SET_FOR_HIM_HER_-_Khadlaj_Perfumes-1964200.jpg?v=1722408995,2,BARWAAZ 3 PCS GIFT SET FOR HIM & HER - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barwaaz-3-pcs-gift-set-for-him-her,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/BARWAAZ_3_PCS_GIFT_SET_FOR_HIM_HER_-_Khadlaj_Perfumes-1964204.jpg?v=1722409001,3,BARWAAZ 3 PCS GIFT SET FOR HIM & HER - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shiyaaka-3-pcs-gift-set-for-him-her,SHIYAAKA 3 PCS GIFT SET FOR HIM & HER,"An exclusive gift set from the house of Khadlaj with your favorite set of perfumes, a perfect present for your loved ones on any occasion or you can spoil yourself with the most exclusive gift of mesmerizing and unique fragrances. <br data-mce-fragment=""1""><br data-mce-fragment=""1"">This gift set includes: SHIYAAKA for her, LA FEDE Statesman for him &amp; SHIYAAKA for him<br data-mce-fragment=""1""><br data-mce-fragment=""1"">SHIYAAKA for Men<br data-mce-fragment=""1"">Top notes: Petit Grain, Rosemary, Pink pepper <br data-mce-fragment=""1"">Middle note: Ylang-ylang, Neroli, Orris root, Jasmine <br data-mce-fragment=""1"">Base notes : Cedar, Vetivet, Patchouli, Sandalwood<br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1"">SHIYAAKA for Women<br data-mce-fragment=""1"">Top Notes: Plumeria, Peony<br data-mce-fragment=""1"">Middle Notes: Lily of the Valley <br data-mce-fragment=""1"">Base Notes: Amber<br data-mce-fragment=""1""> <br data-mce-fragment=""1""><br data-mce-fragment=""1"">LA FEDE Statesman<br data-mce-fragment=""1"">Top Notes: Saffron<br data-mce-fragment=""1"">Middle Notes: Leather, Cedarwood, Patchouli <br data-mce-fragment=""1"">Base Notes: Vetiver, Amber, Vanilla",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,Gift Sets,,false,Size,Gift Set,,,,,,,,,1000.0,shopify,continue,manual,175.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/SHIYAAKA_3_PCS_GIFT_SET_FOR_HIM_HER_-_Khadlaj_Perfumes-1965939.jpg?v=1722412137,1,SHIYAAKA 3 PCS GIFT SET FOR HIM & HER - Khadlaj Perfumes,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
shiyaaka-3-pcs-gift-set-for-him-her,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/SHIYAAKA_3_PCS_GIFT_SET_FOR_HIM_HER_-_Khadlaj_Perfumes-1965942.jpg?v=1722412143,2,SHIYAAKA 3 PCS GIFT SET FOR HIM & HER - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shiyaaka-3-pcs-gift-set-for-him-her,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/SHIYAAKA_3_PCS_GIFT_SET_FOR_HIM_HER_-_Khadlaj_Perfumes-1965945.jpg?v=1722412149,3,SHIYAAKA 3 PCS GIFT SET FOR HIM & HER - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frash-dalouaa-air-freshener-shop-online-best-price-in-dubai-uae,FRASH DALOUAA AIR FRESHENER 320ML,"<style data-mce-fragment=""1"" type=""text/css""><!--
td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}
--></style>
<span data-mce-fragment=""1"" data-sheets-userformat='{""2"":15233,""3"":{""1"":0},""10"":0,""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Calibri"",""16"":11}' data-sheets-value='{""1"":2,""2"":""Dalouaa Air Freshener, a captivating fragrance spray designed to elevate your surroundings with its enchanting aroma. With its delightful blend of notes, this air freshener creates a soothing and inviting ambiance. Its non-alcoholic formula and versatile application make it suitable for enhancing the scent of clothes, ironing, curtains, sofas, powder rooms, and even your car.\n\nTo experience the refreshing scent of Dalouaa Air Freshener, simply hold the bottle upright and spray a fine mist into the air. You can direct the spray towards the desired area or allow it to disperse naturally, enveloping the space with its amazing aroma.\n\nThe fragrance composition of Dalouaa Air Freshener features the following notes:\n\nTop Notes: Rose, Lily: The elegant and romantic scent of rose blends harmoniously with the delicate and captivating aroma of lily, creating a floral and refreshing opening that sets a delightful ambiance.\n\nMiddle Notes: Iris, Violet: The soft and powdery notes of iris combine with the gentle and enchanting fragrance of violet, adding a touch of elegance and tranquility to the overall scent experience.\n\nBase Notes: Cedarwood, Vanilla: The woody and warm notes of cedarwood are beautifully complemented by the creamy and sweet aroma of vanilla, creating a comforting and inviting base that lingers in the air.\n\nTo enjoy the captivating aroma of Dalouaa Air Freshener, spray it in the air to create a soothing and inviting ambiance. Its non-alcoholic formula ensures a safe and enjoyable experience, while its versatile application allows you to enhance the scent of various surfaces. Use it on clothes, during ironing, on curtains, sofas, in powder rooms, or even in your car to create a refreshing and relaxing atmosphere. Immerse yourself in the delightful blend of rose, lily, iris, violet, cedarwood, and vanilla, and let the fragrance transport you to a world of serenity and tranquility.""}'>Dalouaa Air Freshener, a captivating fragrance spray designed to elevate your surroundings with its enchanting aroma. With its delightful blend of notes, this air freshener creates a soothing and inviting ambiance. Its non-alcoholic formula and versatile application make it suitable for enhancing the scent of clothes, ironing, curtains, sofas, powder rooms, and even your car.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">To experience the refreshing scent of Dalouaa Air Freshener, simply hold the bottle upright and spray a fine mist into the air. You can direct the spray towards the desired area or allow it to disperse naturally, enveloping the space with its amazing aroma.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">The fragrance composition of Dalouaa Air Freshener features the following notes:<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Top Notes: Rose, Lily: The elegant and romantic scent of rose blends harmoniously with the delicate and captivating aroma of lily, creating a floral and refreshing opening that sets a delightful ambiance.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Middle Notes: Iris, Violet: The soft and powdery notes of iris combine with the gentle and enchanting fragrance of violet, adding a touch of elegance and tranquility to the overall scent experience.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Base Notes: Cedarwood, Vanilla: The woody and warm notes of cedarwood are beautifully complemented by the creamy and sweet aroma of vanilla, creating a comforting and inviting base that lingers in the air.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">To enjoy the captivating aroma of Dalouaa Air Freshener, spray it in the air to create a soothing and inviting ambiance. Its non-alcoholic formula ensures a safe and enjoyable experience, while its versatile application allows you to enhance the scent of various surfaces. Use it on clothes, during ironing, on curtains, sofas, in powder rooms, or even in your car to create a refreshing and relaxing atmosphere. Immerse yourself in the delightful blend of rose, lily, iris, violet, cedarwood, and vanilla, and let the fragrance transport you to a world of serenity and tranquility.</span>",Khadlaj-perfumes,Home & Garden > Decor > Home Fragrances > Air Fresheners,AIR FRESHENER,"AIR FRESHNER, Unisex",true,Size,320 ml,,,,,,,,'6291107971346,500.0,shopify,deny,manual,35.00,,true,true,,,,,'6291107971346,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/FRASH_DALOUAA_AIR_FRESHENER_320ML_-_Khadlaj_Perfumes-1964497.jpg?v=1722409440,1,FRASH DALOUAA AIR FRESHENER 320ML - Khadlaj Perfumes,false,,,3898,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Rose, Lily</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Iris, Violet</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Cedarwood, Vanilla</p>
</div>",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/FRASH_DALOUAA_AIR_FRESHENER_320ML_-_Khadlaj_Perfumes-1964497.jpg?v=1722409440,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
frash-dalouaa-air-freshener-shop-online-best-price-in-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/FRASH_DALOUAA_AIR_FRESHENER_320ML_-_Khadlaj_Perfumes-1964500.jpg?v=1722409444,2,FRASH DALOUAA AIR FRESHENER 320ML - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
la-fede-statesman-spray-shop-online-best-price-in-dubai-uae,LA FEDE STATESMAN 75ML EDP SPRAY,"<style type=""text/css"" data-mce-fragment=""1""><!--
td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}
--></style>
<span data-sheets-value='{""1"":2,""2"":""Introducing La Fede Statesman, a distinguished eau de parfum that embodies sophistication, power, and charisma. Inspired by the confident and influential figures of the world, this fragrance captures the essence of refined elegance and commanding presence.\n\nAt the top, the invigorating combination of bergamot and lime creates a fresh and vibrant opening. The zesty and citrusy notes of bergamot blend seamlessly with the tangy and refreshing aroma of lime, setting the stage for a captivating olfactory experience.\n\nAs the fragrance develops, the heart reveals a rich and captivating blend of vetiver, amber, and vanilla. The smoky and earthy nuances of vetiver lend a sense of depth and complexity, while the warm and alluring accords of amber create a sense of allure and confidence. The creamy and sweet notes of vanilla add a touch of elegance and sophistication.\n\nIn the base, the powerful and seductive combination of leather, cedarwood, and patchouli leaves a lasting impression. The leathery accord exudes strength and authority, while the woody notes of cedarwood provide a solid and grounding foundation. The earthy and aromatic qualities of patchouli add depth and a touch of mystery.\n\nLa Fede Statesman is the epitome of refined elegance and commanding presence. With its blend of citrus, woods, and warm accords, this eau de parfum captures the essence of influential figures who leave a lasting impression wherever they go. Perfect for those who seek a fragrance that exudes confidence and sophistication, La Fede Statesman is a signature scent for the modern man of distinction.""}' data-sheets-userformat='{""2"":15233,""3"":{""1"":0},""10"":0,""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Calibri"",""16"":11}' data-mce-fragment=""1"">Introducing La Fede Statesman, a distinguished extrait de parfum that embodies sophistication, power, and charisma. Inspired by the confident and influential figures of the world, this fragrance captures the essence of refined elegance and commanding presence.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">At the top, the invigorating combination of bergamot and lime creates a fresh and vibrant opening. The zesty and citrusy notes of bergamot blend seamlessly with the tangy and refreshing aroma of lime, setting the stage for a captivating olfactory experience.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">As the fragrance develops, the heart reveals a rich and captivating blend of vetiver, amber, and vanilla. The smoky and earthy nuances of vetiver lend a sense of depth and complexity, while the warm and alluring accords of amber create a sense of allure and confidence. The creamy and sweet notes of vanilla add a touch of elegance and sophistication.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">In the base, the powerful and seductive combination of leather, cedarwood, and patchouli leaves a lasting impression. The leathery accord exudes strength and authority, while the woody notes of cedarwood provide a solid and grounding foundation. The earthy and aromatic qualities of patchouli add depth and a touch of mystery.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">La Fede Statesman is the epitome of refined elegance and commanding presence. With its blend of citrus, woods, and warm accords, this eau de parfum captures the essence of influential figures who leave a lasting impression wherever they go. Perfect for those who seek a fragrance that exudes confidence and sophistication, La Fede Statesman is a signature scent for the modern man of distinction.</span>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,PERFUME SPRAY,"Men, Perfume Spray",true,Size,75 ml,,,,,,,,'6291107972305,1000.0,shopify,deny,manual,210.00,,true,true,,,,,'6291107972305,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/LA_FEDE_STATESMAN_75ML_EDP_SPRAY_-_Khadlaj_Perfumes-1965207.jpg?v=1722410717,1,LA FEDE STATESMAN 75ML EDP SPRAY - Khadlaj Perfumes,false,,,,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Bergamot, Lime</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Vetiver, Amber, Vanilla</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Leather, Cedarwood, Patchouli</p>
</div>",,,,,,,,,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
la-fede-statesman-spray-shop-online-best-price-in-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/LA_FEDE_STATESMAN_75ML_EDP_SPRAY_-_Khadlaj_Perfumes-1965211.jpg?v=1722410722,2,LA FEDE STATESMAN 75ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
la-fede-statesman-spray-shop-online-best-price-in-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/LA_FEDE_STATESMAN_75ML_EDP_SPRAY_-_Khadlaj_Perfumes-1965213.jpg?v=1722410727,3,LA FEDE STATESMAN 75ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
la-fede-kingsman-spray-shop-online-best-price-in-dubai-uae,LA FEDE KINGSMAN 75ML EDP SPRAY,"<style type=""text/css"" data-mce-fragment=""1""><!--
td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}
--></style>
<span data-sheets-value='{""1"":2,""2"":""Introducing La Fede Kingsman, an exquisite eau de parfum that exudes confidence, refinement, and masculinity. Inspired by the sophistication and charm of the modern gentleman, this fragrance captures the essence of timeless elegance and allure.\n\nAt the top, the invigorating blend of bergamot, juniper berry, and lavender creates a refreshing and vibrant opening. The citrusy brightness of bergamot harmonizes with the crispness of juniper berry, while the aromatic touch of lavender adds a hint of classic sophistication.\n\nAs the fragrance evolves, the heart reveals a captivating composition of cashmere, cedarwood, and floral notes. The luxurious and velvety texture of cashmere wraps around you, exuding a sense of comfort and elegance. The woody nuances of cedarwood provide a strong and grounding presence, while the delicate floral notes add a touch of refinement.\n\nIn the base, the warm and sensual accords of ambergris, leather, and moss create a lasting impression. The smooth and animalic qualities of ambergris blend with the rugged masculinity of leather, evoking a sense of strength and allure. The earthy notes of moss add depth and complexity, completing this captivating fragrance.\n\nLa Fede Kingsman is the epitome of modern sophistication and timeless charm. With its captivating blend of citrus, woods, and refined accords, this eau de parfum embodies the essence of a true gentleman. Perfect for those seeking a fragrance that exudes confidence and elegance, La Fede Kingsman is a signature scent that leaves a lasting impression.""}' data-sheets-userformat='{""2"":15233,""3"":{""1"":0},""10"":0,""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Calibri"",""16"":11}' data-mce-fragment=""1"">Introducing La Fede Kingsman, an exquisite Extrait de parfum that exudes confidence, refinement, and masculinity. Inspired by the sophistication and charm of the modern gentleman, this fragrance captures the essence of timeless elegance and allure.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">At the top, the invigorating blend of bergamot, juniper berry, and lavender creates a refreshing and vibrant opening. The citrusy brightness of bergamot harmonizes with the crispness of juniper berry, while the aromatic touch of lavender adds a hint of classic sophistication.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">As the fragrance evolves, the heart reveals a captivating composition of cashmere, cedarwood, and floral notes. The luxurious and velvety texture of cashmere wraps around you, exuding a sense of comfort and elegance. The woody nuances of cedarwood provide a strong and grounding presence, while the delicate floral notes add a touch of refinement.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">In the base, the warm and sensual accords of amber wood, leather, and moss create a lasting impression. The smooth and animalic qualities of amber wood blend with the rugged masculinity of leather, evoking a sense of strength and allure. The earthy notes of moss add depth and complexity, completing this captivating fragrance.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">La Fede Kingsman is the epitome of modern sophistication and timeless charm. With its captivating blend of citrus, woods, and refined accords, this eau de parfum embodies the essence of a true gentleman. Perfect for those seeking a fragrance that exudes confidence and elegance, La Fede Kingsman is a signature scent that leaves a lasting impression.</span>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,PERFUME SPRAY,"Men, Perfume Spray",true,Size,75 ml,,,,,,,,'6291107972299,1000.0,shopify,deny,manual,210.00,,true,true,,,,,'6291107972299,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/LA_FEDE_KINGSMAN_75ML_EDP_SPRAY_-_Khadlaj_Perfumes-1965035.jpg?v=1722410340,1,LA FEDE KINGSMAN 75ML EDP SPRAY - Khadlaj Perfumes,false,,,,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Bergamot, Juniper Berry, Lavender</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Cashmere, Cedarwood, Floral</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Amber wood, Leather, Moss</p>
</div>",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/LA_FEDE_KINGSMAN_75ML_EDP_SPRAY_-_Khadlaj_Perfumes-1965035.jpg?v=1722410340,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
la-fede-kingsman-spray-shop-online-best-price-in-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/LA_FEDE_KINGSMAN_75ML_EDP_SPRAY_-_Khadlaj_Perfumes-1965038.jpg?v=1722410344,2,LA FEDE KINGSMAN 75ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
la-fede-kingsman-spray-shop-online-best-price-in-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/LA_FEDE_KINGSMAN_75ML_EDP_SPRAY_-_Khadlaj_Perfumes-1965041.jpg?v=1722410349,3,LA FEDE KINGSMAN 75ML EDP SPRAY - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
code-viola-nectar-spray-shop-online-best-price-in-dubai-uae,CODE VIOLA NECTAR 100ML EDP SPRAY,"<style type=""text/css"" data-mce-fragment=""1""><!--
td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}
--></style>
<span data-sheets-value='{""1"":2,""2"":""Introducing La Fede Code Viola Necter, a captivating eau de parfum that weaves together the delicate allure of floral notes with the warmth of woody accords. This enchanting fragrance is an ode to femininity and elegance, evoking a sense of beauty and sophistication.\n\nAt the top, the vibrant notes of bergamot and nectar create a bright and invigorating opening. The zesty freshness of bergamot dances with the sweet and honeyed nuances of nectar, creating a delightful burst of energy.\n\nAs the fragrance unfolds, the heart reveals a captivating blend of musk, violet, and gardenia. The soft and sensual musk adds a touch of allure, while the velvety petals of violet and gardenia infuse the composition with a delicate floral elegance.\n\nIn the base, the warm and earthy accords of patchouli and cedarwood anchor the fragrance, leaving a lasting impression. The rich and woody notes of patchouli bring depth and complexity, while the comforting embrace of cedarwood adds a sense of warmth and sophistication.\n\nLa Fede Code Viola Necter is a fragrance that celebrates femininity and grace. Its floral and woody notes create a harmonious blend that is both enchanting and sophisticated. Perfect for those seeking a fragrance that embodies elegance and allure, this eau de parfum is a true symbol of timeless beauty.""}' data-sheets-userformat='{""2"":15233,""3"":{""1"":0},""10"":0,""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Calibri"",""16"":11}' data-mce-fragment=""1"">Introducing La Fede Code Viola Necter, a captivating eau de parfum that weaves together the delicate allure of floral notes with the warmth of woody accords. This enchanting fragrance is an ode to femininity and elegance, evoking a sense of beauty and sophistication.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">At the top, the vibrant notes of bergamot and nectar create a bright and invigorating opening. The zesty freshness of bergamot dances with the sweet and honeyed nuances of nectar, creating a delightful burst of energy.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">As the fragrance unfolds, the heart reveals a captivating blend of musk, violet, and gardenia. The soft and sensual musk adds a touch of allure, while the velvety petals of violet and gardenia infuse the composition with a delicate floral elegance.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">In the base, the warm and earthy accords of patchouli and cedarwood anchor the fragrance, leaving a lasting impression. The rich and woody notes of patchouli bring depth and complexity, while the comforting embrace of cedarwood adds a sense of warmth and sophistication.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">La Fede Code Viola Necter is a fragrance that celebrates femininity and grace. Its floral and woody notes create a harmonious blend that is both enchanting and sophisticated. Perfect for those seeking a fragrance that embodies elegance and allure, this eau de parfum is a true symbol of timeless beauty.</span>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,PERFUME SPRAY,"Perfume Spray, Women",true,Size,100 ml,,,,,,,,'6291107972015,1000.0,shopify,deny,manual,210.00,,true,true,,,,,'6291107972015,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/CODE_VIOLA_NECTAR_100ML_EDP_SPRAY_-_Khadlaj_Perfumes-1964279.jpg?v=1722409115,1,CODE VIOLA NECTAR 100ML EDP SPRAY - Khadlaj Perfumes,false,,,,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Bergamot, Nectar</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Musk, Violet, Gardenia</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Patchouli, Cedarwood</p>
</div>",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/CODE_VIOLA_NECTAR_100ML_EDP_SPRAY_-_Khadlaj_Perfumes-1964279.jpg?v=1722409115,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
