Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,PRE - ORDER DELIVERY (product.metafields.custom.pre_order_delivery),Pyramid Description (product.metafields.custom.pyramid_description),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Low stock threshold (product.metafields.sam.lowstockthreshold),Color (product.metafields.shopify.color-pattern),Dispenser type (product.metafields.shopify.dispenser-type),Fragrance (product.metafields.shopify.fragrance),Incense type (product.metafields.shopify.incense-type),Material (product.metafields.shopify.material),Occasion (product.metafields.shopify.occasion),Olfactory family (product.metafields.shopify.olfactory-family),Product form (product.metafields.shopify.product-form),Scent (product.metafields.shopify.scent),Season (product.metafields.shopify.season),Target gender (product.metafields.shopify.target-gender),Usage type (product.metafields.shopify.usage-type),EasifyBoxBuilderUrl (product.metafields._easifyboxbuilder.url),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United Arab Emirates,Price / United Arab Emirates,Compare At Price / United Arab Emirates,Included / Bahrain,Price / Bahrain,Compare At Price / Bahrain,Included / KSA,Price / KSA,Compare At Price / KSA,Included / Kuwait,Price / Kuwait,Compare At Price / Kuwait,Included / NORTH AFRICA,Price / NORTH AFRICA,Compare At Price / NORTH AFRICA,Included / Oman,Price / Oman,Compare At Price / Oman,Included / Qatar,Price / Qatar,Compare At Price / Qatar,Status
azure-velvet-100-ml-extrait-de-parfum-unisex-fragrance-to-buy-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Azure_Velvet_04.jpg?v=1737977940,3,AZURE VELVET 100 ML EXTRAIT DE PARFUM - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opus-reborn-100-ml-edp-spray-for-men-fragrance-to-shop-online-dubai-uae,OPUS REBORN 100 ML EDP SPRAY FOR MEN,"<p>Khadlaj <strong>Opus Reborn 100ML Eau de Parfum for Men</strong> – A bold and sophisticated fragrance.</p>
<p>Opus Reborn opens with a vibrant burst of lemon, warm spices, and violet, creating a refreshing yet intriguing introduction. At its heart, aromatic geranium and soothing lavender add depth and refinement, evoking timeless elegance. The fragrance settles into a rich and masculine base of moss and tonka, leaving a lasting impression of confidence and allure.</p>
<p>Perfect for men who appreciate power, sophistication, and a touch of mystery. Elevate your presence with Opus Reborn.</p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,PERFUME SPRAY,"30% offer, Deals, Men, Perfume Spray",true,Size,100 ML,,,,,,,,'6291107978130,600.0,shopify,deny,manual,50.00,100.00,true,true,,,,,'6291107978130,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Opus_Reborn-03.jpg?v=1783947747,1,OPUS REBORN 100 ML EDP SPRAY FOR MEN - Khadlaj Perfumes,false,Buy Opus Reborn Perfume for Men Online in UAE | Khadlaj Perfumes,Looking for Men's Perfume? Khadlaj Perfumes Offers Opus Reborn EDP with Intense Aromatic Notes and a Distinctive Masculine Scent. Shop Online in Dubai Now!,479,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Lemon, Spicy, Voilet </p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Aromatic, Geranium, Lavender </p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Moss, Tonka </p>
</div>",,,,,,,,,,everyday; formal; casual,,,spicy; lavender; citrus,fall; spring,male,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
opus-reborn-100-ml-edp-spray-for-men-fragrance-to-shop-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Opus_Reborn-01.jpg?v=1738300548,2,OPUS REBORN 100 ML EDP SPRAY FOR MEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opus-reborn-100-ml-edp-spray-for-men-fragrance-to-shop-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Opus_Reborn-04.jpg?v=1738300630,3,OPUS REBORN 100 ML EDP SPRAY FOR MEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opus-reborn-100-ml-edp-spray-for-men-fragrance-to-shop-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Opus_Reborn-02.jpg?v=1738301016,4,OPUS REBORN 100 ML EDP SPRAY FOR MEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bleu-glace-100-ml-extrait-de-parfum-for-men-fresh-fragrance-online-dubai-uae,BLEU GLACE 100 ML EXTRAIT DE PARFUM FOR MEN,"<p><strong>Khadlaj Bleu Glace 100 ML Extrait de Parfum for Men</strong> – A fragrance of pure sophistication and Icy freshness.</p>
<p>Bleu Glacé opens with a crisp fusion of bergamot, zesty lemon, and juicy apple, delivering an invigorating burst of energy. The heart unfolds with aromatic lavender, marine accords, and a touch of smoky incense, evoking a sense of mystery and depth. Finally, the scent settles into a refined base of oakmoss, creamy sandalwood, and warm tonka beans, leaving a bold and lasting impression.</p>
<p>A perfect choice for men who exude confidence and elegance. Embrace the essence of freshness with <strong>Bleu Glace</strong></p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,PERFUME SPRAY,"Deals, Perfume Spray",true,Size,100 ML,,,,,,,,'6291107978949,1000.0,shopify,deny,manual,75.00,120.00,true,true,,,,,'6291107978949,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Bleu_Glace_02.jpg?v=1784382935,1,BLEU GLACE 100 ML EXTRAIT DE PARFUM FOR MEN - Khadlaj Perfumes,false,KHADLAJ BLEU GLACE 100 ML EXTRAIT DE PARFUM FOR MEN,,479,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Bergamot, Lemon, Apple</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Lavender, Marina Notes, Incense</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Oakmoss, Sandalwood, Tonka Beans </p>
</div>",,,,,,,,,,everyday; casual; formal,,,citrus; fresh; lavender; sandalwood,spring; summer; fall,male,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
bleu-glace-100-ml-extrait-de-parfum-for-men-fresh-fragrance-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Bleu_Glace_01.jpg?v=1738325236,2,BLEU GLACE 100 ML EXTRAIT DE PARFUM FOR MEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bleu-glace-100-ml-extrait-de-parfum-for-men-fresh-fragrance-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Bleu_Glace_03.jpg?v=1738325436,3,BLEU GLACE 100 ML EXTRAIT DE PARFUM FOR MEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bleu-glace-100-ml-extrait-de-parfum-for-men-fresh-fragrance-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Bleu_Glace_04.jpg?v=1738325497,4,BLEU GLACE 100 ML EXTRAIT DE PARFUM FOR MEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bleu-glace-100-ml-extrait-de-parfum-for-men-fresh-fragrance-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Bleu_Glace-Infographics.jpg?v=1738325517,5,BLEU GLACE 100 ML EXTRAIT DE PARFUM FOR MEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desert-rose-100-ml-extrait-de-parfum-for-women-fragrance-to-shop-online-dubai-uae,DESERT ROSE 100 ML EXTRAIT DE PARFUM FOR WOMEN,"<p><strong>Khadlaj Desert Rose 100ML Extrait de Parfum for Women </strong>– A mesmerizing blend of elegance and sensuality.</p>
<p>Desert Rose opens with a vibrant fusion of blackcurrant, lychee, and zesty orange, creating a fruity and refreshing allure. At its heart, a delicate bouquet of freesia, peach, and rose unfolds, adding a floral sophistication that captivates the senses. The fragrance gracefully settles into a warm and indulgent base of caramel, musk, and patchouli, leaving a lasting, irresistible trail.</p>
<p>A fragrance crafted for the woman who embodies grace, confidence, and timeless beauty. Experience the magic of <strong>Desert Rose</strong>.</p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,PERFUME SPRAY,"Deals, Perfume Spray, Women",true,Size,100 ML,,,,,,,,'6291107978956,1000.0,shopify,deny,manual,75.00,120.00,true,true,,,,,'6291107978956,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Desert_Rose_02.jpg?v=1784383039,1,DESERT ROSE 100 ML EXTRAIT DE PARFUM FOR WOMEN - Khadlaj Perfumes,false,KHADLAJ DESERT ROSE 100 ML EXTRAIT DE PARFUM FOR WOMEN,,479,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Blackcurrant, Lychee, Orange </p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Freesia, Peach, Rose</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Caramel, Musk , Patchouli </p>
</div>",,,,,,,,,,everyday; casual; formal,,,fruity; musk; patchouli,spring; summer; fall,female,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
desert-rose-100-ml-extrait-de-parfum-for-women-fragrance-to-shop-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Desert_Rose_01.jpg?v=1738326411,2,DESERT ROSE 100 ML EXTRAIT DE PARFUM FOR WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desert-rose-100-ml-extrait-de-parfum-for-women-fragrance-to-shop-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Desert_Rose_03.jpg?v=1738326632,3,DESERT ROSE 100 ML EXTRAIT DE PARFUM FOR WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desert-rose-100-ml-extrait-de-parfum-for-women-fragrance-to-shop-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Desert_Rose_04.jpg?v=1738326839,4,DESERT ROSE 100 ML EXTRAIT DE PARFUM FOR WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuha-vanilla-pearl-85-ml-edp-spray-for-women-online-dubai-uae,NUHA VANILLA PEARL 85 ML EDP SPRAY FOR WOMEN,"<p>Discover the exquisite charm of <strong>Nuha Vanilla Pearl By Khadlaj Perfumes</strong>, a fragrance crafted for those who embrace elegance with a touch of warmth. This enchanting blend unfolds like a luxurious symphony, balancing fruity freshness, soft florals, and rich gourmand notes.</p>
<p><strong>Top Notes:</strong> A radiant burst of freesia, strawberry, and blackcurrant creates a fresh and captivating introduction.<br></p>
<p><strong>Heart Notes: </strong>The fragrance blossoms into a delicate harmony of cashmere, raspberry, and magnolia, adding depth and refinement.</p>
<p><strong>Base Notes:</strong> A sensual fusion of vanilla, moss, and caramel lingers beautifully, leaving a lasting impression of sweetness and sophistication.</p>
<p><strong>Khadlaj Nuha Vanilla Pearl</strong> – A timeless scent that embodies grace, warmth, and allure. Experience luxury today!</p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,PERFUME SPRAY,"30% offer, Deals",true,Size,85 ML,,,,,,,,'6291107979182,500.0,shopify,deny,manual,65.00,85.00,true,true,,,,,'6291107979175,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Nuha_Vanilla_Pearl_03.jpg?v=1783946810,1,NUHA VANILLA PEARL 85 ML EDP SPRAY FOR WOMEN - Khadlaj Perfumes,false,Buy Nuha Vanilla Pearl Perfume for Women Online | Best in Dubai,Looking for Women's Perfume? Khadlaj Perfumes Offers Nuha Vanilla Pearl EDP with Sweet Vanilla Notes and Luxurious Scent. Shop Online in UAE Now!,479,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Fressia, Strawberry, 
Blackcurrant</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Cashmere, 
Raspberry, Magnolia</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Vanilla, Moss, Caramel</p>
</div>",,,,,,,,,,everyday; formal; casual; special-occasion,,,vanilla; fresh; strawberry; caramel,winter; fall; spring; summer,female,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
nuha-vanilla-pearl-85-ml-edp-spray-for-women-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/NuhaVanillaPearl01.jpg?v=1738919612,2,NUHA VANILLA PEARL 85 ML EDP SPRAY FOR WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuha-vanilla-pearl-85-ml-edp-spray-for-women-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Nuha_Vanilla_Pearl_02.jpg?v=1738919720,3,NUHA VANILLA PEARL 85 ML EDP SPRAY FOR WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuha-vanilla-pearl-85-ml-edp-spray-for-women-online-dubai-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Nuha_Vanilla_Pearl-infogrphics.jpg?v=1738919737,4,NUHA VANILLA PEARL 85 ML EDP SPRAY FOR WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuha-cherry-blush-85-ml-edp-spray-for-women-online-shopping-uae,NUHA CHERRY BLUSH 85 ML EDP SPRAY FOR WOMEN,"<p>Indulge in the irresistible charm of <strong>Khadlaj Nuha Cherry Blush</strong>, a luxurious fragrance that captivates the senses with its bold and alluring blend.</p>
<p><strong>Top Notes</strong> – A luscious fusion of cherry, rum, and wine, delivering a rich and intoxicating opening.</p>
<p><strong>Heart Notes</strong> – A delicate floral medley of jasmine, rose, orris, complemented by the sweetness of raspberry and the depth of cedarwood.</p>
<p><strong>Base Notes</strong> – A warm and sensual finish of tonka, labdanum, vanilla, vetiver, musk, and sandalwood, leaving a lasting impression of elegance.</p>
<p>Experience passion in every spritz—<strong>Khadlaj Nuha Cherry Blush</strong> is the perfect fragrance for those who dare to be unforgettable.</p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,PERFUME SPRAY,"30% offer, Deals",true,Size,85 ML,,,,,,,,'6291107979175,500.0,shopify,deny,manual,65.00,85.00,true,true,,,,,'6291107979175,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Nuha_cherry_blush_03.jpg?v=1783946612,1,NUHA CHERRY BLUSH 85 ML EDP SPRAY FOR WOMEN - Khadlaj Perfumes,false,Buy Nuha Cherry Blush Perfume for Women Online | Khadlaj Perfumes,Looking for Women's Perfume? Khadlaj Perfumes Offers Nuha Cherry Blush EDP with Fruity Floral Notes and Elegant Aroma for Everyday Wear. Shop Now!,479,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Cherry, Rum, Wine</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Jasmin, Rose, Orris, Raspberry, Cedarwood</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Tonka, Labdanum, Vanilla, Vetiver, Musky, Sandalwood</p>
</div>",,,,,,,,,,everyday; formal; casual; special-occasion,,,vanilla; cherry; jasmine; rose,winter; fall; spring; summer,female,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
nuha-cherry-blush-85-ml-edp-spray-for-women-online-shopping-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Nuha_cherry_blush_01.jpg?v=1742290643,2,NUHA CHERRY BLUSH 85 ML EDP SPRAY FOR WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuha-cherry-blush-85-ml-edp-spray-for-women-online-shopping-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Nuha_cherry_blush_02.jpg?v=1742290643,3,NUHA CHERRY BLUSH 85 ML EDP SPRAY FOR WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
private-blend-tobac-extra-extrait-de-parfum-100-ml-for-men,PRIVATE BLEND TOBAC EXTRA EXTRAIT DE PARFUM 100 ML,"<p>Indulge in the bold and sophisticated essence of PRIVATE BLEND TOBAC EXTRA EXTRAIT DE PARFUM By Khadlaj. This luxurious extrait de parfum opens with a rich fusion of saffron, nutmeg, and cinnamon, creating a warm and spicy allure. At its heart, an intoxicating blend of tobacco, incense, and orris adds depth and mystery. Finally, the fragrance settles into a sensual base of patchouli, oud, and vanilla, leaving a lasting impression of refined elegance.</p>
<p>Experience the perfect balance of warmth, spice, and smokiness—crafted for those who seek a distinctive and unforgettable scent.</p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,PERFUME SPRAY,"Deals, Men, Perfume Spray",true,Size,100 ML,,,,,,,,'6291107979403,1000.0,shopify,deny,manual,110.00,150.00,true,true,,,,,'6291107979403,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Tobac_Extra_03.jpg?v=1783946489,1,PRIVATE BLEND TOBAC EXTRA EXTRAIT DE PARFUM 100 ML - Khadlaj Perfumes,false,,Looking for Men's Perfume? Khadlaj Perfumes Offers Private Blend Tobac Extra Extrait de Parfum with Rich Tobacco Notes and a Long-Lasting Scent. Shop Now!,479,,,,,,,,,,,,,,,,,,,,,,everyday; casual; formal,,,woody; patchouli; vanilla; cinnamon,winter; fall; spring,male,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
private-blend-tobac-extra-extrait-de-parfum-100-ml-for-men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/TobacExtra01.jpg?v=1740231807,2,PRIVATE BLEND TOBAC EXTRA EXTRAIT DE PARFUM 100 ML - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
private-blend-tobac-extra-extrait-de-parfum-100-ml-for-men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Tobac_Extra_02.jpg?v=1740231906,3,PRIVATE BLEND TOBAC EXTRA EXTRAIT DE PARFUM 100 ML - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
private-blend-musk-ice-extrait-de-parfum-100-ml-designer-fragrance,PRIVATE BLEND MUSK ICE EXTRAIT DE PARFUM 100 ML FOR WOMEN,"<p>Discover refined freshness and timeless elegance with Private Blend Musk Ice Extrait De Parfum 100ml for Women by Khadlaj Perfumes. Designed for the modern woman who appreciates sophistication with a refreshing twist, this exquisite extrait concentration offers long-lasting performance and a beautifully balanced scent profile.</p>
<p>The fragrance opens with a bright and uplifting blend of bergamot and mandarin, delivering a crisp citrus sparkle that instantly energizes the senses. At the heart, delicate lily of the valley, juicy peach, and soft orange blossom create a graceful floral-fruity harmony that feels feminine and radiant.</p>
<p>As the scent settles, a smooth and sensual base of musk, moss, and vetiver unfolds, leaving a clean, elegant, and subtly earthy trail that lingers throughout the day.</p>
<p>Private Blend Musk Ice is perfect for daytime sophistication, elegant evenings, or whenever you want to feel effortlessly fresh yet luxurious. A fragrance that embodies purity, softness, and confident femininity, wrapped in the signature excellence of Khadlaj Perfumes.</p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,PERFUME SPRAY,"Deals, Perfume Spray, Women",true,Size,100 ML,,,,,,,,'6291107979410,1000.0,shopify,deny,manual,110.00,150.00,true,true,,,,,'6291107979410,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Musk_Ice_03.jpg?v=1784370680,1,PRIVATE BLEND MUSK ICE EXTRAIT DE PARFUM 100 ML FOR WOMEN - Khadlaj Perfumes,false,Private Blend Musk Ice Extrait de Parfum Luxury Perfume Online,"Private Blend Musk Ice Extrait de Parfum crafted with rich musk notes, delivering a premium designer fragrance for men and women.",479,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Bergamot, Mandarin</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Lily of the valley, Peach, Orange Blossom </p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Musk, Musse, Vetiver</p>
</div>",,,,,,,,,,everyday; casual; formal,,,fruity; citrus; musk; amber,fall; spring; summer,female,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
private-blend-musk-ice-extrait-de-parfum-100-ml-designer-fragrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/MuskIce01.jpg?v=1752062427,2,PRIVATE BLEND MUSK ICE EXTRAIT DE PARFUM 100 ML FOR WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
private-blend-musk-ice-extrait-de-parfum-100-ml-designer-fragrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Musk_Ice_04.jpg?v=1771398752,3,PRIVATE BLEND MUSK ICE EXTRAIT DE PARFUM 100 ML FOR WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
private-blend-musk-ice-extrait-de-parfum-100-ml-designer-fragrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Musk_Ice_02.jpg?v=1771398752,4,PRIVATE BLEND MUSK ICE EXTRAIT DE PARFUM 100 ML FOR WOMEN - Khadlaj Perfumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
la-fede-white-forest-strawberry-edp-for-women-best-gourmand-fragrance-dubai-online,LA FEDE WHITE FOREST STRAWBERRY 100 ML EAU DE PARFUM FOR WOMEN,"<p><strong>La Fede White Forest Strawberry Eau de Parfum</strong> – A delightful gourmand fragrance that captures the essence of sweet indulgence. With luscious strawberry and blackberry as the top notes, this scent opens with a fruity burst reminiscent of freshly baked pastries. At its heart, a floral symphony of jasmine and rose adds elegance, while the warm base of vanilla, amber, and sandalwood creates a rich, creamy finish.</p>
<p>A perfect treat for those who love cake and pastry-inspired fragrances, evoking the sweetness of a dessert-filled paradise.</p>",Khadlaj-perfumes,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,PERFUME SPRAY,"Deals, Perfume Spray, Women",true,Size,100 ML,,,,,,,,'6291107979120,600.0,shopify,deny,manual,75.00,150.00,true,true,,,,,'6291107979120,https://cdn.shopify.com/s/files/1/0626/6119/8023/files/Whiteforeststrawberry02.jpg?v=1776231284,1,LA FEDE WHITE FOREST STRAWBERRY 100 ML EAU DE PARFUM FOR WOMEN - Khadlaj Perfumes,false,LA FEDE WHITE FOREST STRAWBERRY EDP FOR WOMEN BEST GOURMAND FRAGRANCE,,479,,,,,,,,,,,,"<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Top Notes</h6>
<p>Strawberry, Blackberry</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Middle Notes</h6>
<p>Jasmin, Rose</p>
</div>
<div class=""pyramid-section_lists""><h6 style=""font-weight:600;"">Base Notes</h6>
<p>Vanilla, Amber, Sandalwood</p>
</div>",,,,,,,,,,everyday; casual; formal,,,vanilla; amber; strawberry; rose,winter; fall; spring,female,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
